recipe_id,recipe_ingredient
7019058,"['멸치육수', '콩나물', '다진 마늘', '청양고추', '대파', '고춧가루', '천일염', '액젓']"
7019057,"['달래', '양파', '청양고추', '애호박', '대파', '범일 쌈장', '다진마늘', '물']"
7019056,"['소고기', '무', '대파', '다진마늘', '물', '참기름', '국간장', '소금 조금', '후추 조금']"
7019055,"['구운감태', '밥', '소금', '참기름', '통깨 약간', '마요네즈 약간']"
7019054,"['배추김치', '양파 중간 사이즈', '밥', '참치 작은캔', '설탕', '참기름', '볶은참깨']"
7019053,"['도다리 회', '밥', '상추', '깻잎', '양파 초절임', '채썬마늘', '다진 청양고추', '초고추장', '쌈장', '와사비', '참기름', '참깨']"
7019052,"['삼겹살', '가지', '방울토마토', '된장', '케찹', '파마산치즈', '채썬대파']"
7019051,"['파래', '사과', '다진파', '다진마늘', '양조간장', '올리고당', '식초', '굵은소금']"
7019050,"['물', '떡볶이떡', '고춧가루', '설탕', '카레가루', '진간장', '물엿', '어묵', '비엔나소시지']"
7019049,"['순살고등어', '김밥용김', '밥', '초생강', '무순', '참기름 적당량', '식초', '설탕', '소금', '마요네즈', '설탕', '후추 톡톡']"
7019048,"['계란', '우유', '설탕', '이스트', '강력분', '소금', '무염버터', '식용유', '비엔나소시지 적당량', '통깨 적당량']"
7019047,"['전복', '쌀', '찹쌀', '참기름', '굵은소금', '미림', '물 (레시피참고)', '다시마 조각', '고춧가루', '통깨', '참기름', '꿀', '간장', '양파', '청양고추', '부추']"
7019046,"['먹태', '들기름', '맛소금', '마요네즈', '진간장', '꿀', '청양고추', '홍고추']"
7019045,"['핫케이크 믹스', '계란', '우유', '식용유 적당량', '블루베리', '치즈']"
7019044,"['밥', '마요네즈', '참치', '청양고추', '후추 적당량', '소금 적당량', '김가루 적당량 (또는 조미김)']"
7019043,"['샤인머스캣', '물', '얼음 적당량', '꿀 적당량 (또는 설탕)']"
7019042,"['물', '카레가루', '브로콜리 적당량', '당근', '양파', '감자', '소고기', '후추 적당량']"
7019041,"['도넛반죽 믹스', '우유', '식용유', '슈가파우더 약간 (or 흰설탕)', '튀김유 약간']"
7019040,"['고등어', '청양고추', '홍고추', '굵은소금', '전분', '식용유 약간', '고춧가루', '간장', '다진마늘', '다진생강', '올리고당', '매실청', '맛술', '참기름', '후추 약간']"
7019039,"['옥수수콘', '양파', '물 적당히', '마요네즈', '설탕', '식초', '파슬리가루 적당량']"
7019038,"['고등어 먹을만큼', '식용유 적당량', '레몬슬라이스 (생략가능)']"
7019037,"['오징어', '육수', '무', '국간장', '간마늘', '고춧가루', '고추장', '파', '소금 약간']"
7019036,"['오이', '간마늘', '설탕', '당근', '통깨', '파']"
7019035,"['김밥김', '오이', '당근라페', '달걀', '밥', '참기름', '소금', '통깨 약간']"
7019034,"['달걀', '다시마육수', '맛술', '소금']"
7019033,"['알배추', '부침가루', '튀김가루', '물', '참치액', '대파']"
7019032,"['햄', '맛살', '쪽파', '새송이버섯', '전분가루', '계란', '참기름', '소금', '전분가루']"
7019031,"['순대', '라이스페이퍼', '고추장', '진간장', '케찹', '올리고당', '다진마늘', '참기름', '후추', '깨소금']"
7019030,"['황태채', '양파', '달걀', '감자', '당근 조금', '두부', '들기름', '사골육수', '새우젓', '다진마늘']"
7019029,"['애호박', '양파', '계란', '고춧가루', '간장', '굴소스', '올리고당', '후추 조금', '물', '통깨 조금', '식용유 조금']"
7019028,"['미역', '참기름', '다시다', '굵은소금', '다진마늘']"
7019027,"['시금치', '멸치액젓', '참기름', '통깨 톡톡']"
7019026,"['오색 떡국떡', '만두', '멸치육수', '표고버섯', '당근 약간', '양파 약간', '대파 약간', '국간장', '들깨가루', '계란', '김가루 약간']"
7019025,"['김장김치', '오징어 다이스', '바지락살', '참기름', '코인 육수1알', '김치국물', '밥', '꽃게액젓', '물', '통깨 솔솔']"
7019024,"['양파', '만두', '청양고추', '버터', '다진 마늘', '우유', '무가당 생크림', '소금', '후춧가루', '슬라이스 치즈']"
7019023,"['양파', '홍고추', '청양고추', '간장', '식초', '황설탕', '물']"
7019022,"['스팸 작은거', '두부', '달걀', '부침가루', '식용유 넉넉히']"
7019021,"['계란', '끓인물', '참치액', '참기름']"
7019020,"['립톤아이스티', '황도통조림', '얼음']"
7019019,"['소갈비', '낙지', '대파', '양파', '무', '통마늘', '통생강', '통후추', '팔각', '정향', '월계수잎', '자른다시마', '물', '국간장', '맛술', '참치액젓', '소금 약간', '후춧가루 약간', '계란', '대파']"
7019018,"['떡볶이', '또띠아', '깻잎', '슬라이스 체다치즈']"
7019017,"['밥', '새우살', '당근', '양파', '피망', '옥수수콘', '소금 약간', '달걀', '식용유', '케찹']"
7019016,"['홍합', '돼지고기', '오징어', '새우 큰거', '고추가루', '파프리카가루', '식용유', '양배추 조금', '양파', '당근 조금', '청경채 조금', '굴소스', '소금 적당히', '멸치육수', '콩 생칼국수면']"
7019015,"['떡볶이', '흰 우유', '슬라이스 체다치즈', '편마늘 원하는만큼 ', '소금 약간']"
7019014,"['라면', '라면분말스프', '설탕', '케첩', '마요네즈']"
7019013,"['봄동잎', '소금', '된장', '쌈장', '고추장', '고춧가루', '다진 마늘', '다진 대파', '참기름', '통깨 약간']"
7019012,"['궁채', '무', '당근 작은것1개', '아삭이고추', '청양고추', '양조간장', '사과식초', '설탕', '물']"
7019011,"['우리밀', '코코넛 분말', '베이킹 소다', '소금', '무염버터', '머스코바도 설탕', '백설탕', '달걀', '연유', '바닐라 익스트랙', '코코넛 롱']"
7019010,"['차돌박이', '계란', '그린빈', '파프리카 조금', '피망 조금', '다진마늘', '참치액젓', '소금 조금', '후추가루 톡톡']"
7019009,"['봄동', '까나리액젓', '설탕', '매실액', '다진마늘', '고춧가루', '통깨', '참기름']"
7019008,"['간장', '올리브유', '참기름', '꿀', '레몬즙', '다진마늘', '후추 약간']"
7019007,"['청양고추', '어묵', '식용유', '다진마늘', '굴소스', '간장', '올리고당', '후추 약간', '밥', '참기름', '깨', '김밥김']"
7019006,"['꽁치통조림 (큰거)', '무우', '쌀뜨물300ml', '양파', '대파', '고추', '간장', '간장', '액젓', '맛술', '설탕', '올리고당', '고춧가루', '다진마늘', '후추가루 약간']"
7019005,"['떡국떡', '어묵', '대파', '양파', '라면', '당면', '버섯', '고춧가루', '액젓', '간장', '설탕', '올리고당', '고추장', '다진마늘', '후추 약간 ']"
7019003,"['순대', '식용유']"
7019002,"['닭가슴살', '돈까스소스', '마요네즈', '양상추', '양파', '피클', '치즈']"
7019001,"['간장', '올리브오일', '설탕', '식초', '다진마늘', '후추가루 약간']"
7019000,"['스팸', '양파', '두부', '육수', '대파', '고추', '간장', '액젓', '다진마늘', '설탕', '고춧가루', '후추 약간']"
7018999,"['스파게티면', '올리브오일', '다진마늘', '편마늘', '새우', '면수', '치킨스톡', '후추', '파슬리가루']"
7018998,"['멸치', '마늘', '고추', '간장', '올리고당', '참기름', '깨 약간']"
7018997,"['무', '참기름 (또는 들기름)', '다진마늘', '물', '국간장 (또는 액젓)', '들깨가루', '대파']"
7018996,"['봄동', '고춧가루', '액젓', '식초', '설탕', '다진마늘', '참기름', '깨']"
7018995,"['봄동', '당면', '양파', '파프리카', '당근', '버섯', '간장', '설탕', '소금', '참기름', '후추', '굴소스']"
7018994,['대파']
7018993,"['봄동', '표고버섯', '두부', '숙주나물', '새송이버섯', '만두', '새우', '코인육수', '국간장', '액젓']"
7018992,"['김치', '스팸', '양파', '물', '설탕', '고춧가루', '후춧가루', '고추', '참기름', '깨']"
7018991,"['등갈비', '식용유', '소금', '맛술', '후추']"
7018990,"['떡국떡', '당근', '대파', '만두', '국간장', '액젓']"
7018988,"['얼갈이', '코인육수', '된장', '두부', '고춧가루', '국잔장', '액젓']"
7018987,"['참깨', '양파', '마늘', '통깨', '마요네즈5', '올리고당', '간장', '레몬즙', '참기름 약간']"
7018986,"['돼지고기', '대파', '월계수잎', '된장', '커피원두', '맥주', '물']"
7018985,"['계란', '소금', '식용유']"
7018984,"['오이', '양파', '식초', '메이플시럽', '고춧가루', '깨 조금']"
7018983,"['육수', '새우', '표고버섯', '호박', '당근40g', '양파', '쌀', '참기름', '까나리액젓', '야채 취향껏 (집에 있는 것 사용)']"
7018982,"['냉동 핫도그', '양배추', '당근 소량 ', '설탕', '마요네즈', '케찹', '치즈 취향것']"
7018981,"['생들깨', '코코넛 밀크', '두부', '양파', '레몬즙', '소금', '생 들기름 적당히', '채썬 양배추', '깻잎', '데친 연근', '쪽파', '생들깨', '코코넛 밀크', '두부', '양파', '레몬즙', '소금']"
7018980,"['닭다리살', '로즈마리', '레몬', '올리브유', '소금 약간', '후추 약간', '버터', '오렌지주스', '오렌지 과육', '설탕', '간장']"
7018979,"['굴', '무', '두부', '청양고추', '홍고추', '새우젓', '다진마늘', '다진 대파']"
7018978,"['볶음밥모둠 야채', '새우볶음밥 소스', '마늘볶음밥 소스', '칵테일새우', '파인애플', '계란지단', '밥', '파슬리가루', '썬파', '기름']"
7018977,"['건미역', '들기름', '다진 마늘', '국간장', '액젓', '고운 들깨가루']"
7018976,"['동물성 휘핑크림', '슈크림파우더', '얼음 적당량', '우유', '에스프레소', '설탕 적당량']"
7018975,"['파프리카', '달걀', '당근', '물', '소금', '스틱 육수', '통깨 약간']"
7018974,"['두부', '꽈리고추', '진간장', '참치액젓', '맛술', '설탕', '물엿', '다진마늘', '후추 조금']"
7018973,"['통식빵', '버터', '꿀 약간 (또는 메이폴시럽)', '휘핑크림', '시나몬가루 약간']"
7018972,"['어묵', '무 작은것', '콩나물', '대파 조금', '청양고추', '올리브유', '고추가루', '생강술', '다진마늘', '국간장', '후추가루 아주조금']"
7018971,"['진미채', '미림', '설탕', '식용유', '간장', '다진마늘', '고추장', '물엿', '참기름']"
7018970,"['고구마', '치자', '물', '부침가루', '치자우린 물']"
7018969,"['돼지고기 앞다리살', '양파', '콩나물', '김치', '두부', '대파', '새우젓', '설탕', '후춧가루', '다시다', '참치액젓', '고춧가루']"
7018968,"['시금치', '들기름', '다진 마늘', '매운굴소스', '통깨', '물', '소금']"
7018967,"['맛살', '김밥용 햄', '쪽파', '단무지', '밀가루', '계란', '맛소금', '식용유']"
7018966,"['새송이버섯', '미니 파프리카', '오이 고추', '식용유', '소금', '물', '마늘', '다진 대파', '굴소스', '참기름', '통깨', '검은깨 조금']"
7018965,"['소고기 다짐육', '양파', '당근', '호박', '빵가루', '계란', '토마토소스', '소금 약간', '후추 약간', '토마토케찹', '물']"
7018964,"['생미역', '초고추장', '간장', '참기름', '통깨']"
7018963,"['돼지고기 앞다리살', '대파', '양파', '고춧가루', '매운고춧가루', '고추장', '설탕', '진간장', '다진마늘', '올리고당', '소고기다시다', '후추 적당량', '물']"
7018962,"['두부', '새우젓1T', '양파', '청양고추', '홍고추', '고추가루', '다진마늘', '대파', '통깨', '참기름 ']"
7018961,"['떡국떡', '물', '비정제 설탕', '소금', '통깨', '참기름', '시나몬 가루', '견과류']"
7018960,"['숙주', '대파', '물', '액젓', '소금', '참기름', '통깨', '스틱 육수']"
7018959,"['밥', '계란', '진간장', '물', '참기름', '통깨 조금', '부추']"
7018958,"['밥', '베이컨', '마늘', '양파', '당근', '애호박', '스위트콘', '식용유', '버터', '굴소스', '볶은참깨']"
7018957,"['스팸', '깻잎', '김밥', '밥', '참기름', '소금', '통깨 적당량', '치즈', '식용유 약간']"
7018956,"['멸치', '대파', '양파', '표고버섯', '달걀', '간장', '간장', '청양고추', '설탕', '고춧가루', '물', '참기름']"
7018955,"['진미채', '마요네즈', '갈색설탕', '조청', '고추장', '고운 고춧가루', '참기름', '참깨', '물']"
7018954,"['방울토마토', '양파', '바질가루', '올리브유', '레몬즙', '사과식초', '스테비아', '맛소금', '후추']"
7018953,"['배추 데친 것', '당근', '대파', '간장', '피시소스', '레몬즙', '식초', '설탕', '다진 마늘', '크러쉬드 레드페퍼', '후추 약간']"
7018952,"['돼지고기', '당근', '두부', '양파', '쪽파', '새송이버섯', '홍고추', '청양고추', '부침가루', '계란', '다진 마늘', '참기름0.5스푼', '후추 약간', '포도씨유 넉넉히 ', '청주1스푼', '다진마늘0.5스푼', '참치액1스푼', '후추 조금 ', '간장', '맛술', '식초', '깨소금', '쪽파']"
7018951,"['숙주', '쪽파', '다진마늘', '고운소금', '참기름', '갈은 깨']"
7018950,"['물', '해물육수 팩', '순살동태큐브 밥', '꽃게', '쑥갓', '무', '양파', '파', '다진마늘', '멸치액젓', '생강가루', '새우젓', '소금 조금']"
7018949,"['단호박 손질후', '황설탕', '소금', '꿀 취향껏 ', '물', '찹쌀가루', '물']"
7018948,"['감자', '스팸', '다진마늘', '식용유 적당히', '소금', '깨소금']"
7018946,"['파래', '부침가루', '튀김가루', '참치액', '물 적당량']"
7018945,"['당면', '부추', '양파', '노랑 파프리카', '빨강 파프리카', '표고버섯', '소고기 잡채용', '간장', '참기름', '후춧가루 조금', '간장', '설탕', '포도씨유']"
7018944,"['돼지고기 앞다리살', '청양고추', '꿀', '참치액', '다진마늘', '설탕', '고추장', '고춧가루', '참기름', '생강즙', '물']"
7018943,"['콩나물', '대파', '당근', '청양고추', '부침가루', '참치액']"
7018942,"['칼국수 면', '건표고버섯', '멸치육수', '코인육수', '조각다시마', '배추', '대파', '당근', '양파', '다진마늘', '국간장', '멸치액젓', '깨']"
7018941,"['닭볶음탕용', '묵은지 작은배추', '감자', '양파', '대파', '물', '다진마늘', '맛술', '진간장', '설탕', '물엿', '후춧가루 약간', '부추', '홍고추']"
7018940,"['와인', '사과 작은 것', '레몬', '오렌지', '귤', '팔각', '정향', '시나몬스틱', '카다몬']"
7018939,"['달래', '링귀니면', '마늘', '새우', '치킨스톡', '소금 약간']"
7018938,"['부추', '바지락', '칼국수면', '애호박', '당근', '다진 파', '국간장', '소금 약간', '다시마', '국물 멸치']"
7018937,"['생바질', '경성치즈', '잣', '통마늘', '올리브오일', '보관용 올리브오일 조금', '소금', '후추 약간']"
7018936,"['버섯', '올리브 오일 조금', '간장', '무생채 조금', '콩나물 무침 조금', '유기농 베이비 루꼴라 넉넉히', '계란', '밥', '양념장', '참기름 넉넉히', '깨 조금']"
7018935,"['굴비', '계란', '실고추 약간', '맛술', '다진 마늘', '다진 대파', '참기름', '통깨 약간']"
7018934,"['무', '건표고버섯', '건다시 멸치', '건 보리새우', '건다시마', '청양고추', '고추씨', '생강술']"
7018932,"['건미역', '소고기 국거리', '무', '생강술', '국간장', '후추가루 조금']"
7018931,"['떡볶이', '생크림']"
7018930,"['건밥 새우', '견과류', '생강술', '해바라기유', '진간장', '올리고당', '참기름', '통깨']"
7018929,"['왕만두피', '오징어', '새우살', '두부', '돼지고기 다짐육', '다진 파', '양파', '부추', '표고버섯1밥숟가락', '소금 약간', '후추 약간', '생강즙 약간 (또는 생강술)', '참기름 약간', '굴소스', '표고양념용 간장', '당면용 간장']"
7018928,"['갈치', '무', '묵은지', '양파', '대파', '청양고추', '생강 저민것', '물', '국간장', '고추가루', '마늘', '고추장', '황설탕', '맛술', '물엿', '소금', '식초']"
7018927,"['오징어', '꽈리고추', '마늘', '다진마늘', '간장', '미림', '설탕', '깨소금 조금']"
7018925,"['미역줄기', '홍고추', '생강술', '고추가루', '액젓', '설탕', '참기름', '통깨 조금']"
7018924,"['냉이', '쌀', '표고버섯', '당근', '육수', '쪽파', '범일 국간장', '고춧가루', '설탕', '참기름', '통깨']"
7018923,"['후리가케', '물', '밥', '명란']"
7018922,"['크래미', '깻잎', '달걀', '부침가루', '소금 약간', '식용유 약간']"
7018921,"['사과', '브리치즈', '견과류 약간', '메이플시럽', '마요네즈', '홀그레인머스터드', '루꼴라', '호밀빵']"
7018920,"['에스프레소', '스프레이휘핑크림 적당량', '코코아파우더 약간']"
7018919,"['쌀', '곤드레나물', '들기름', '국간장', '달래', '진간장', '물', '참깨', '설탕', '청양고추', '참기름', '고춧가루', '다진 마늘']"
7018918,"['냉동만두', '양파', '파프리카 노랑', '파프리카 빨강', '당근', '식용유', '물', '설탕', '식초', '진간장', '전분물']"
7018917,"['두부', '양송이버섯', '당근', '양파', '대파', '들기름', '식용유', '소금 약간', '후춧가루 약간', '통깨 약간', '방울토마토', '굴소스', '올리고당']"
7018915,"['수삼', '배', '대추', '밤', '연겨자', '식초', '매실액', '소금']"
7018914,"['당면', '어묵', '시금치', '목이버섯', '양파', '대파', '당근', '새송이버섯', '진간장', '황설탕', '다진마늘', '소금', 'msg', '후추 약간', '노두유', '참기름']"
7018913,"['김치', '참치 작은거', '고추기름 ', '설탕', '고추장', '소고기다시다', '고춧가루']"
7018911,"['배추우거지 삶은 것', '대파', '청양고추', '물', '간마늘', '된장', '쌀가루', '들깨가루']"
7018910,"['유부', '흰쌀밥', '다시마']"
7018909,"['돼지고기 국거리', '신김치', '다진마늘', '국간장', '참치액', '설탕', '양파 작은 것', '팽이버섯 작은 것', '청고추', '홍고추 약간']"
7018908,"['감자', '양파', '당근', '스팸', '소금', '후추']"
7018907,"['시금치 데친 것', '다진 파', '참치 액', '다진 마늘', '깨소금', '참기름', '굵은소금']"
7018906,"['염장미역줄기', '당근', '양파', '포도씨유', '다진 마늘', '맛술', '참치 액', '깨 간 것', '참기름']"
7018905,"['새송이버섯', '대파', '식용유', '다진마늘', '간장', '굴소스', '올리고당', '참기름', '통깨 조금']"
7018904,"['두부', '매운굴소스', '들기름', '통깨 약간', '파슬리가루 약간']"
7018903,"['닭볶음탕용', '양파', '당근', '감자', '대파', '청양고추', '건고추', '당면 약간', '진간장', '흑설탕', '맛술', '다진 마늘', '물엿', '굴 소스', '참기름', '가루 육수', '후추 약간']"
7018902,"['찰옥수수', '다진 당근', '마요네즈', '피자치즈', '체다 슬라이스 치즈', '모닝빵']"
7018901,"['익은김치', '당면', '숙주나물', '대파', '두부', '들기름', '굴소스', '달걀', '고춧가루', '후추 넉넉히', '꽃소금', '돼지고기', '마늘', '진간장', '설탕']"
7018900,"['황태채', '다진마늘', '참기름', '조개멸치 육수한알', '두부', '육젓', '물']"
7018899,"['무', '대파', '소금', '들기름', '다진마늘', '통깨']"
7018898,"['굴', '굵은 소금', '애호박', '대파', '두부', '계란', '식용유', '다진 마늘', '굵은 고춧가루', '물', '참치액', '진간장']"
7018896,"['꼬막 삶기전', '달래', '간장', '고춧가루', '식초', '올리고당', '다진마늘', '설탕', '참기름', '통깨']"
7018895,"['꼬막', '소금', '물', '소금 듬뿍', '물', '맛술', '고춧가루', '양조간장', '꽃게액젓', '다진마늘', '참기름', '통깨', '청양고추', '쪽파']"
7018894,"['봄동', '고춧가루', '멸치액젓', '식초', '매실', '참기름', '설탕', '다진마늘']"
7018893,"['달래', '사과', '고추장', '고추가루', '식초', '올리고당', '만능간장', '설탕', '깨']"
7018892,"['두부', '올리브오일', '쪽파 조금', '진간장', '다진마늘', '설탕', '참기름', '깨소금']"
7018891,"['쌀', '물', '콩나물', '조각다시마']"
7018890,"['파스타면', '물', '우유', '버터', '다진마늘', '소금', '참치액', '후추 약간', '체다치즈', '파르미지아노 레지아노 치즈 약간']"
7018889,"['파래', '무', '소금', '국간장', '식초', '다진마늘', '설탕', '매실청', '통깨', '소금']"
7018888,"['달래', '간장', '고춧가루', '참기름', '물', '통깨']"
7018887,"['당근라페', '계란', '상추', '꺳잎', '밥', '소금', '참기름 약간', '김밥김']"
7018885,"['당근', '소금', '홀그레인머스터드', '올리브유', '레몬즙', '꿀', '후추', '이탈리안 허브 믹스 약간']"
7018884,"['쌀', '물', '소고기', '무', '조각 다시마', '참기름', '쯔유', '맛술', '참치액', '간장', '다진마늘', '간장', '고춧가루', '다진마늘', '매실청', '설탕', '참기름', '깨 약간', '쪽파']"
7018882,"['어묵', '무', '대파', '청양고추', '물', '멸치액젓', '다시마', '새우젓', '마늘', '후추 약간', '배춧잎', '당근', '청양고추', '부침가루', '계란', '식용유', '검은깨 약간']"
7018881,"['밥', '달걀', '쪽파', '버터 소량', '간장', '참기름', '깨 약간']"
7018879,"['배추', '소고기 불고기용', '청양고추 초록', '홍고추', '간장', '굴소스', '식초', '맛술', '다진마늘', '물']"
7018878,"['소고기', '무', '대파', '양파', '다진마늘', '멸치액젓', '국간장', '참기름', '물', '국간장', '소금']"
7018876,"['팥', '찹쌀', '맵쌀', '소금', '물']"
7018874,"['생굴', '계란', '청양고추', '홍고추', '튀김가루', '옥수수 전분', '식용유', '국간장']"
7018872,"['차돌박이', '깻잎', '청양고추', '파스타면', '식용유 약간', '대파', '굵은소금', '간장', '굴소스', '다진마늘', '고추가루', '설탕', '후추가루 톡톡']"
7018870,"['돼지고기삼겹살', '무청 우거지 (삶은 것)', '대파', '된장', '다진마늘', '생강술', '고추가루', '후추가루 조금']"
7018869,"['쫀드기 원하는만큼', '버터 쫀드기2개당']"
7018868,"['밥', '양배추잎', '김치', '참치', '참기름', '소금 약간']"
7018867,"['돼지목살', '양파', '당근', '설탕', '맛술', '다진마늘', '올리고당', '후추']"
7018866,"['도라지', '대파', '참기름', '설탕', '소금', '간 깨']"
7018865,"['말린 궁채', '대파', '올리브유', '다진마늘', '국간장', '생강술', '들깨가루', '참기름 조금', '통깨 조금']"
7018864,"['아귀 중간크기', '오만득이', '콩나물', '미나리', '양파', '대파', '청양고추', '해물육수', '간장', '참치액젓', '고추가루', '다진마늘', '다진생강', '설탕']"
7018863,"['달걀', '맛살', '부추', '맛소금', '식용유']"
7018862,"['유자차', '생강', '레몬', '뜨거운 물']"
7018861,"['스팸', '김치', '설탕', '고춧가루', '간장', '식용유', '다진 파', '참기름', '달걀', '밥']"
7018860,"['김장김치', '콩비지', '두부', '돼지고기', '대파', '다진마늘', '생강술', '후추가루 조금', '국간장']"
7018859,"['대파', '냉동새우', '배추잎', '참기름', '고춧가루', '삼양라면']"
7018858,"['달걀', '청양고추', '곤약 통곤약', '다시마간장', '물', '설탕 계량스푼']"
7018857,"['물파래', '무', '왕소금', '설탕', '식초', '다진 마늘', '국간장', '맛소금', '참깨']"
7018856,"['식빵', '식용유', '설탕', '달걀', '우유', '소금', '버터']"
7018855,"['감자', '애호박', '당근', '양파', '대파', '표고버섯', '전분가루', '국간장', '소금 약간', '후추 약간', '다진 마늘', '물', '멸치다시마 팩']"
7018854,"['콩나물', '어묵', '새송이버섯', '대파', '깻잎 약간', '물', '고춧가루', '간장', '다진마늘', '올리고당', '참치액젓', '후추 약간']"
7018851,"['돼지고기 앞다리살 수육용', '물', '쌍화탕', '통후추', '소주', '대파', '생강 약간', '사과', '양파', '월계수잎', '다진마늘', '꿀', '식초', '레몬즙', '소금']"
7018850,"['양배추', '물', '쌈장']"
7018849,"['홍가리비', '맛술']"
7018848,"['순두부', '소금 약간', '진간장', '고춧가루', '다진 마늘', '매실액', '참기름', '통깨', '대파', '청양고추']"
7018847,"['꼬막', '고춧가루', '진간장', '참치액젓', '매실액', '다진마늘', '설탕', '참기름', '통깨', '다진 대파', '청양고추', '홍고추']"
7018846,"['춘장', '돼지고기', '감자', '당근', '양파', '양배추', '다진 마늘', '설탕', '식용유 약간', '전분가루']"
7018845,"['시금치', '다진마늘', '참기름', '참치액', '국간장', '소금', '설탕', '통깨']"
7018844,"['미니 족발', '청양고추', '고추장', '고춧가루', '매실청', '올리고당', '다진 마늘', '생강청', '후추 톡톡 ', '깨소금 취향껏']"
7018843,"['냉동꽃게', '양파', '당근', '청양고추', '대파 약간', '다진 마늘', '생강청', '고추장', '고춧가루', '간장', '액젓', '설탕', '올리고당', '매실청', '미림', '후추 톡톡 ', '깨소금 취향껏']"
7018842,"['새우', '애호박', '다진마늘', '멸치다시팩', '참기름', '새우젓', '물']"
7018841,"['사각어묵', '양배추', '대파', '청양고추', '홍고추', '계란', '물', '식용유', '고추가루', '마늘', '맛술', '만능간장', '올리고당', '참기름', '통깨', '감자전분', '물']"
7018840,"['밥', '김', '참치', '청양고추', '마요네즈', '후추 조금', '소금', '참기름', '통깨', '소금']"
7018839,"['오징어', '양배추', '깻잎10장', '양파1/4개', '당근 조금', '고추장2', '고추가루1', '식초2', '매실청2', '꿀1', '통깨', '참기름']"
7018838,"['굴', '전복', '알배추', '크리미 버섯', '대파', '양파', '당근 약간', '애호박 약간', '감자', '코인육수', '미나리 줄기 약간', '청양고추 취향껏', '액젓']"
7018837,"['무', '소금', '연두', '매실', '메이플시럽', '참치액', '고춧가루', '식초', '깨 조금']"
7018836,"['섬초', '된장', '들기름', '깨']"
7018835,"['대파', '액젓', '고춧가루', '설탕', '통깨 약간']"
7018833,"['오이', '소금', '식초', '설탕']"
7018832,"['김장김치', '설탕', '다진마늘', '참기름', '혼다시', '물', '떡국떡', '쫄면', '통깨 솔솔']"
7018831,"['고추', '간장', '설탕', '식초', '물', '소주']"
7018830,"['두부', '대패삼겹살', '멸치육수', '대파', '청양고추', '진간장', '고추가루', '다진마늘', '설탕', '참치액', '참기름', '깨']"
7018829,"['습식찹쌀가루', '물', '소금', '카스테라빵']"
7018828,"['계란', '새우젓 국물', '생수', '찹쌀가루', '깻잎', '당근', '크래미 큰 것']"
7018827,"['멸치', '만능간장', '맛술', '생강청', '설탕', '꿀', '카놀라유', '하루견과']"
7018826,"['굴', '건미역', '다진마늘', '국간장', '멸치액젓', '멸치다시마육수', '물', '들기름']"
7018825,"['닭가슴살', '밀가루', '계란', '빵가루', '식용유 넉넉하게', '양파 小', '피클', '피클 국물', '올리고당', '마요네즈', '소금', '후추 약간', '파슬리 가루 약간']"
7018824,"['부추', '오징어', '당근', '청양고추', '홍고추', '부침가루', '물', '전분가루', '참치액']"
7018823,"['밥', '계란', '진간장', '참기름', '소금', '후추 약간']"
7018822,"['감자', '애호박', '건새우', '튀김가루', '멸치 액젓', '식용유 넉넉하게']"
7018820,"['납작 어묵', '양파', '대파 조금', '홍고추', '올리브유', '굴소스', '조림간장', '다진마늘', '올리고당', '생강술', '참기름 조금', '통깨 조금']"
7018818,"['식빵', '연어', '로메인', '토마토', '슬라이스치즈', '피클', '버터', '다진양파', '다진피클', '레몬즙', '마요네즈', '올리고당', '머스터드', '소금', '후추 톡톡']"
7018817,"['초코파이', '계피가루 적당량', '요거트 적당량', '바나나 적당량', '견과류 적당량', '파슬리 가루 약간']"
7018816,"['식빵', '계란', '마요네즈 적당량', '설탕', '소금', '모짜렐라치즈 적당량', '슬라이스 햄 적당량', '파슬리 가루 약간']"
7018815,"['밥', '냉동유부', '감태김', '당근', '단무지', '부추', '빨강 파프리카', '크래미', '흑설탕', '진간장', '맛술', '참기름', '맛소금', '통깨', '참기름']"
7018814,"['당면', '콩나물', '느타리버섯', '사각어묵', '대파', '양파', '깻잎', '청양고추', '홍고추', '식용유', '다진 마늘', '고춧가루', '올리고당', '진간장', '굴소스', '물', '참기름', '후추 약간', '통깨 약간']"
7018813,"['멸치', '통마늘', '설탕', '맛술', '진간장']"
7018812,"['가래떡', '견과류', '소고기먹장', '올리고당', '식용유']"
7018811,"['카레 분말', '참치캔', '베이컨', '양파 小', '애호박', '당근', '물']"
7018810,"['삼겹살', '설탕', '올리고당', '맛술', '진간장', '고춧가루', '고추장', '다진 마늘']"
7018807,"['순두부', '파프리카 적당량', '새송이버섯', '베이컨', '올리브 적당량', '토마토소스 적당량', '모짜렐라치즈 적당량', '파슬리가루 약간']"
7018806,"['골뱅이캔', '무', '표고버섯', '대파', '홍고추', '청양고추', '물', '골뱅이 국물', '맛술', '국간장', '멸치 액젓', '다진 마늘', '고춧가루']"
7018805,"['동백향 귤 껍질', '물', '식초', '베이킹소다']"
7018804,"['로얄벌꿀 고구마', '샐러드 야채 적당량', '아몬드']"
7018803,"['세발나물', '양파', '청양고추', '홍고추', '고추장', '식초2수저', '설탕', '다진마늘', '깨소금']"
